"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 10, 2018","59.18","60.05","60.15","58.58","750.69K","-1.45%"
"Jan 09, 2018","60.05","58.83","60.12","58.12","1.07M","2.14%"
"Jan 08, 2018","58.79","58.57","58.84","57.68","842.79K","0.03%"
"Jan 05, 2018","58.77","58.98","59.26","58.59","500.75K","0.20%"
"Jan 04, 2018","58.65","58.35","59.21","58.01","678.80K","1.21%"
"Jan 03, 2018","57.95","57.00","58.37","56.80","628.52K","1.58%"
"Jan 02, 2018","57.05","56.29","57.73","55.85","724.56K","1.68%"
"Dec 29, 2017","56.11","57.25","57.36","56.09","533.38K","-1.79%"
"Dec 28, 2017","57.13","57.54","58.01","57.05","400.59K","-0.38%"
"Dec 27, 2017","57.35","56.80","57.69","56.70","406.11K","0.84%"
"Dec 26, 2017","56.87","57.17","57.85","56.30","765.95K","-0.05%"
"Dec 22, 2017","56.90","58.88","59.65","56.63","1.95M","-3.93%"
"Dec 21, 2017","59.23","59.22","59.98","59.05","534.49K","-0.03%"
"Dec 20, 2017","59.25","60.41","60.47","59.09","583.51K","-1.41%"
"Dec 19, 2017","60.10","57.90","60.38","57.76","1.24M","4.14%"
"Dec 18, 2017","57.71","56.94","57.93","56.23","997.14K","1.51%"
"Dec 15, 2017","56.85","57.48","57.85","56.62","1.50M","-0.99%"
"Dec 14, 2017","57.42","58.39","58.44","57.21","618.88K","-1.27%"
"Dec 13, 2017","58.16","57.93","58.79","57.41","463.57K","0.57%"
"Dec 12, 2017","57.83","58.09","58.21","57.08","613.50K","-0.82%"
"Dec 11, 2017","58.31","57.65","58.38","57.35","662.46K","1.29%"
"Dec 08, 2017","57.57","56.62","57.62","55.11","1.40M","1.59%"
"Dec 07, 2017","56.67","57.42","58.21","56.64","774.05K","-1.05%"
"Dec 06, 2017","57.27","60.76","60.85","57.23","1.10M","-5.43%"
"Dec 05, 2017","60.56","60.48","60.64","59.29","685.90K","0.40%"
"Dec 04, 2017","60.32","60.51","61.10","59.85","1.10M","0.60%"
"Dec 01, 2017","59.96","58.58","59.97","56.15","1.89M","2.57%"
"Nov 30, 2017","58.46","57.85","58.59","57.47","680.17K","2.01%"
"Nov 29, 2017","57.31","56.24","57.97","56.05","871.19K","2.23%"
"Nov 28, 2017","56.06","56.70","56.70","55.05","1.23M","-0.71%"
"Nov 27, 2017","56.46","56.28","57.04","56.12","563.06K","0.34%"
"Nov 24, 2017","56.27","57.01","57.07","56.21","263.27K","-1.28%"
"Nov 22, 2017","57.00","57.76","57.88","56.95","403.14K","-1.01%"
"Nov 21, 2017","57.58","57.72","57.95","57.16","672.82K","0.05%"
"Nov 20, 2017","57.55","57.70","58.40","56.71","946.95K","0.10%"
"Nov 17, 2017","57.49","58.17","58.57","57.48","924.42K","-1.81%"
"Nov 16, 2017","58.55","58.07","58.85","57.58","700.68K","1.12%"
"Nov 15, 2017","57.90","58.91","59.28","57.88","703.70K","-2.29%"
"Nov 14, 2017","59.26","59.15","60.51","59.02","944.42K","1.14%"
"Nov 13, 2017","58.59","59.30","59.93","58.53","579.64K","-1.58%"
"Nov 10, 2017","59.53","59.00","60.14","58.88","1.07M","1.83%"
"Nov 09, 2017","58.46","57.22","58.51","57.22","445.58K","1.67%"
"Nov 08, 2017","57.50","57.63","58.21","57.32","611.42K","-0.28%"
"Nov 07, 2017","57.66","58.54","59.56","57.38","728.16K","-1.74%"
"Nov 06, 2017","58.68","61.10","61.23","58.64","1.08M","-4.54%"
"Nov 03, 2017","61.47","63.01","63.80","61.10","993.72K","-2.46%"
"Nov 02, 2017","63.02","61.46","64.87","61.00","2.03M","1.22%"
"Nov 01, 2017","62.26","65.50","67.75","59.36","4.98M","-8.51%"
"Oct 31, 2017","68.05","67.26","68.23","66.51","1.14M","1.51%"
"Oct 30, 2017","67.04","68.13","68.47","66.42","708.05K","-1.86%"
"Oct 27, 2017","68.31","68.49","68.96","67.87","538.73K","-0.32%"
"Oct 26, 2017","68.53","67.97","69.11","67.12","435.55K","1.50%"
"Oct 25, 2017","67.52","67.23","67.86","65.95","796.38K","-0.10%"
"Oct 24, 2017","67.59","68.61","68.93","67.08","813.78K","-1.99%"
"Oct 23, 2017","68.96","69.42","69.93","68.94","513.24K","-0.78%"
"Oct 20, 2017","69.50","70.97","71.12","69.49","547.39K","-1.61%"
"Oct 19, 2017","70.64","69.45","70.85","69.36","286.81K","1.23%"
"Oct 18, 2017","69.78","70.26","70.39","69.16","391.91K","-0.92%"
"Oct 17, 2017","70.43","69.64","71.28","69.35","461.05K","0.70%"
"Oct 16, 2017","69.94","70.70","71.11","69.89","344.83K","-0.96%"
"Oct 13, 2017","70.62","70.83","70.83","69.93","420.34K","-0.35%"
"Oct 12, 2017","70.87","70.58","71.63","69.94","853.43K","-1.01%"
"Oct 11, 2017","71.59","70.61","72.14","70.55","932.24K","1.62%"
"Oct 10, 2017","70.45","69.71","70.79","69.66","529.95K","1.37%"
"Oct 09, 2017","69.50","69.84","70.23","69.46","298.39K","-0.66%"
"Oct 06, 2017","69.96","69.80","70.27","69.57","474.16K","0.63%"
"Oct 05, 2017","69.52","70.02","70.47","68.68","595.64K","-0.04%"
"Oct 04, 2017","69.55","70.62","70.65","68.70","704.29K","-1.50%"
"Oct 03, 2017","70.61","72.08","72.22","69.93","821.63K","-2.69%"
"Oct 02, 2017","72.56","73.08","73.51","72.41","375.45K","-0.70%"
"Sep 29, 2017","73.07","73.52","73.73","72.81","408.02K","-0.80%"
"Sep 28, 2017","73.66","74.64","75.02","73.48","378.13K","-1.39%"
"Sep 27, 2017","74.70","73.45","75.07","73.37","448.18K","2.20%"
"Sep 26, 2017","73.09","71.51","73.20","71.16","694.17K","2.10%"
"Sep 25, 2017","71.59","72.67","73.43","70.94","620.36K","-1.88%"
"Sep 22, 2017","72.96","72.58","73.31","72.21","368.00K","0.59%"
"Sep 21, 2017","72.53","72.93","72.94","71.90","333.45K","-0.55%"
"Sep 20, 2017","72.93","73.75","74.22","72.72","310.68K","-0.95%"
"Sep 19, 2017","73.63","73.65","74.18","73.10","397.93K","0.04%"
"Sep 18, 2017","73.60","73.48","74.36","73.32","552.17K","1.31%"
"Sep 15, 2017","72.65","72.15","73.20","71.57","589.55K","0.69%"
"Sep 14, 2017","72.15","73.82","73.83","71.45","494.66K","-2.08%"
"Sep 13, 2017","73.68","74.85","75.82","73.55","759.95K","-1.64%"
"Sep 12, 2017","74.91","74.30","75.35","74.00","524.77K","0.86%"
"Sep 11, 2017","74.27","73.12","74.67","73.06","545.69K","2.38%"
"Sep 08, 2017","72.54","71.74","72.95","71.40","462.26K","0.86%"
"Sep 07, 2017","71.92","72.57","73.58","71.55","615.81K","0.28%"
"Sep 06, 2017","71.72","72.69","72.69","71.53","551.05K","-1.43%"
"Sep 05, 2017","72.76","73.90","74.35","71.93","708.03K","-2.23%"
"Sep 01, 2017","74.42","74.78","74.82","73.13","615.18K","-0.49%"
"Aug 31, 2017","74.79","75.09","75.55","74.63","750.12K","-0.40%"
"Aug 30, 2017","75.09","75.84","76.07","74.49","1.05M","-1.38%"
"Aug 29, 2017","76.14","76.70","77.25","76.08","495.83K","-1.12%"
"Aug 28, 2017","77.00","77.36","77.55","76.18","379.29K","-0.49%"
