"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 05, 2017","42.31","41.50","42.40","40.86","470.84K","2.27%"
"Dec 04, 2017","41.37","40.70","42.46","40.61","902.82K","1.42%"
"Dec 01, 2017","40.79","41.00","41.10","39.55","658.46K","-0.75%"
"Nov 30, 2017","41.10","39.99","41.24","39.77","1.35M","1.68%"
"Nov 29, 2017","40.42","39.16","40.66","38.91","1.58M","3.43%"
"Nov 28, 2017","39.08","37.72","39.15","37.48","715.74K","3.63%"
"Nov 27, 2017","37.71","37.22","37.78","37.17","420.68K","1.21%"
"Nov 24, 2017","37.26","37.44","37.44","37.10","112.56K","-0.05%"
"Nov 22, 2017","37.28","37.87","37.87","37.10","303.50K","-1.38%"
"Nov 21, 2017","37.80","37.29","37.80","36.89","399.31K","1.59%"
"Nov 20, 2017","37.21","37.32","37.48","36.81","357.84K","-0.32%"
"Nov 17, 2017","37.33","37.57","37.83","37.24","458.48K","-0.93%"
"Nov 16, 2017","37.68","37.78","38.00","37.64","528.77K","-0.08%"
"Nov 15, 2017","37.71","37.95","37.95","37.10","1.06M","-0.76%"
"Nov 14, 2017","38.00","37.79","38.25","37.64","606.32K","0.58%"
"Nov 13, 2017","37.78","38.20","38.40","37.52","496.80K","-1.49%"
"Nov 10, 2017","38.35","37.31","38.35","37.21","737.27K","2.68%"
"Nov 09, 2017","37.35","36.66","37.47","36.51","511.42K","1.30%"
"Nov 08, 2017","36.87","36.05","36.98","35.96","597.99K","1.21%"
"Nov 07, 2017","36.43","36.50","36.62","36.10","543.30K","-0.08%"
"Nov 06, 2017","36.46","36.94","36.96","36.27","621.09K","-1.41%"
"Nov 03, 2017","36.98","35.90","37.07","35.56","874.35K","3.01%"
"Nov 02, 2017","35.90","38.50","38.70","35.43","1.86M","-3.36%"
"Nov 01, 2017","37.15","37.88","38.26","36.96","1.35M","-2.13%"
"Oct 31, 2017","37.96","36.86","38.27","36.78","1.44M","3.21%"
"Oct 30, 2017","36.78","35.98","36.95","35.79","738.85K","2.00%"
"Oct 27, 2017","36.06","35.81","36.11","35.44","754.80K","0.59%"
"Oct 26, 2017","35.85","35.68","36.10","35.50","550.19K","0.93%"
"Oct 25, 2017","35.52","35.46","36.21","35.25","850.08K","-0.50%"
"Oct 24, 2017","35.70","35.20","35.81","35.15","862.50K","1.59%"
"Oct 23, 2017","35.14","34.68","35.52","34.60","779.67K","1.24%"
"Oct 20, 2017","34.71","34.90","34.95","34.44","457.44K","0.09%"
"Oct 19, 2017","34.68","34.09","34.69","33.95","443.23K","1.40%"
"Oct 18, 2017","34.20","33.92","34.31","33.83","436.03K","0.71%"
"Oct 17, 2017","33.96","33.55","34.19","33.55","340.18K","0.71%"
"Oct 16, 2017","33.72","33.62","33.84","33.34","270.29K","0.54%"
"Oct 13, 2017","33.54","33.46","33.87","33.30","370.05K","0.75%"
"Oct 12, 2017","33.29","33.13","33.46","33.00","293.26K","-0.24%"
"Oct 11, 2017","33.37","33.51","33.59","33.21","322.13K","-0.30%"
"Oct 10, 2017","33.47","33.53","33.90","33.42","308.58K","-0.09%"
"Oct 09, 2017","33.50","33.93","33.99","33.35","396.10K","-0.80%"
"Oct 06, 2017","33.77","33.25","34.60","33.20","739.90K","1.56%"
"Oct 05, 2017","33.25","32.90","33.58","32.70","569.08K","1.31%"
"Oct 04, 2017","32.82","33.18","33.43","32.82","326.29K","-0.97%"
"Oct 03, 2017","33.14","33.42","33.57","32.76","419.81K","-0.75%"
"Oct 02, 2017","33.39","33.13","33.50","32.90","440.68K","0.48%"
"Sep 29, 2017","33.23","32.96","33.30","32.61","530.92K","0.85%"
"Sep 28, 2017","32.95","32.67","33.09","32.25","715.13K","1.14%"
