"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 17, 2017","289.84","283.56","291.51","283.56","1.28M","2.16%"
"Nov 16, 2017","283.70","285.89","289.25","283.16","796.71K","-0.61%"
"Nov 15, 2017","285.45","279.60","287.25","277.81","1.06M","1.62%"
"Nov 14, 2017","280.90","277.73","284.26","277.48","984.43K","1.23%"
"Nov 13, 2017","277.50","272.72","279.25","263.00","1.82M","-0.70%"
"Nov 10, 2017","279.45","275.00","281.00","273.51","1.06M","1.62%"
"Nov 09, 2017","275.00","273.01","276.88","270.12","821.51K","0.40%"
"Nov 08, 2017","273.90","274.45","275.92","272.53","598.89K","-0.22%"
"Nov 07, 2017","274.50","276.34","276.34","272.83","765.43K","-0.46%"
"Nov 06, 2017","275.77","273.37","276.41","270.59","835.42K","0.82%"
"Nov 03, 2017","273.53","277.39","278.63","271.50","1.19M","-2.12%"
"Nov 02, 2017","279.46","270.01","280.83","268.58","1.95M","3.43%"
"Nov 01, 2017","270.20","271.90","275.48","269.75","1.04M","-0.63%"
"Oct 31, 2017","271.90","268.14","272.78","264.90","1.31M","1.19%"
"Oct 30, 2017","268.70","275.00","275.13","268.18","1.77M","-2.69%"
"Oct 27, 2017","276.12","280.66","282.40","275.31","1.64M","-1.92%"
"Oct 26, 2017","281.52","275.35","282.66","270.00","3.33M","1.63%"
"Oct 25, 2017","277.01","283.04","283.99","273.78","9.99M","-14.58%"
"Oct 24, 2017","324.30","322.34","326.53","318.25","2.98M","1.20%"
"Oct 23, 2017","320.45","325.13","327.91","319.83","842.39K","-1.33%"
"Oct 20, 2017","324.76","325.17","325.81","319.25","973.36K","-0.16%"
"Oct 19, 2017","325.27","315.85","326.00","315.52","919.01K","2.21%"
"Oct 18, 2017","318.24","319.97","325.28","317.83","1.52M","-3.36%"
"Oct 17, 2017","329.30","320.57","329.71","320.47","1.06M","2.78%"
"Oct 16, 2017","320.39","327.62","331.99","319.50","1.76M","-1.86%"
"Oct 13, 2017","326.45","311.82","328.62","311.75","2.12M","3.91%"
"Oct 12, 2017","314.17","310.00","314.31","308.18","775.10K","0.86%"
"Oct 11, 2017","311.49","307.73","312.59","304.53","995.24K","0.20%"
"Oct 10, 2017","310.88","304.21","314.50","304.01","1.15M","2.29%"
"Oct 09, 2017","303.92","308.27","309.26","303.71","682.13K","-1.21%"
"Oct 06, 2017","307.64","308.86","309.74","303.20","1.05M","-0.87%"
"Oct 05, 2017","310.35","308.28","312.04","306.35","868.95K","1.15%"
"Oct 04, 2017","306.81","304.20","310.25","303.62","938.80K","1.26%"
"Oct 03, 2017","302.99","301.50","303.75","300.00","833.60K","0.39%"
"Oct 02, 2017","301.81","307.91","307.91","298.20","1.69M","-1.96%"
"Sep 29, 2017","307.83","315.85","316.49","307.09","1.20M","-2.75%"
"Sep 28, 2017","316.53","315.00","317.08","312.11","611.97K","0.85%"
"Sep 27, 2017","313.85","320.40","322.72","311.07","1.29M","-1.68%"
"Sep 26, 2017","319.21","320.91","326.45","318.40","807.91K","-0.50%"
"Sep 25, 2017","320.83","313.10","323.88","313.10","1.24M","2.07%"
"Sep 22, 2017","314.31","313.00","317.34","312.09","931.28K","0.35%"
"Sep 21, 2017","313.22","312.40","314.29","310.89","850.54K","0.27%"
"Sep 20, 2017","312.39","303.16","312.66","302.23","1.68M","2.96%"
"Sep 19, 2017","303.41","302.66","304.76","295.11","1.73M","0.51%"
"Sep 18, 2017","301.87","313.91","313.91","301.01","1.50M","-3.58%"
"Sep 15, 2017","313.09","310.00","314.67","308.61","1.38M","0.80%"
"Sep 14, 2017","310.59","311.00","311.56","308.04","695.97K","-0.32%"
"Sep 13, 2017","311.60","309.00","317.47","306.21","1.29M","0.90%"
"Sep 12, 2017","308.83","305.35","309.89","304.21","836.02K","1.21%"
"Sep 11, 2017","305.14","302.00","308.20","301.75","1.34M","1.70%"
"Sep 08, 2017","300.03","308.44","309.70","299.00","2.09M","-5.43%"
"Sep 07, 2017","317.25","318.45","319.40","314.16","974.96K","-0.20%"
"Sep 06, 2017","317.88","309.99","318.25","309.33","1.25M","3.10%"
"Sep 05, 2017","308.32","319.30","319.89","305.55","2.07M","-3.63%"
"Sep 01, 2017","319.95","316.94","321.58","315.62","1.01M","1.02%"
"Aug 31, 2017","316.71","316.51","317.82","313.21","899.54K","0.50%"
"Aug 30, 2017","315.13","310.37","316.04","308.37","1.12M","1.53%"
"Aug 29, 2017","310.37","310.06","315.69","309.00","1.20M","-0.53%"
"Aug 28, 2017","312.02","309.38","314.27","305.33","1.76M","1.05%"
"Aug 25, 2017","308.79","301.97","312.92","300.85","1.65M","2.28%"
"Aug 24, 2017","301.92","301.57","307.55","298.60","2.03M","1.63%"
"Aug 23, 2017","297.09","303.16","305.50","296.00","1.76M","-2.76%"
"Aug 22, 2017","305.51","305.00","310.00","304.10","1.07M","-1.00%"
"Aug 21, 2017","308.59","311.25","312.27","304.50","1.31M","-0.85%"
"Aug 18, 2017","311.24","317.34","317.95","311.01","1.22M","-2.10%"
"Aug 17, 2017","317.92","319.98","325.94","317.41","1.10M","-0.69%"
"Aug 16, 2017","320.13","322.90","327.27","319.01","1.02M","-0.82%"
"Aug 15, 2017","322.78","322.39","334.91","317.41","2.24M","0.12%"
"Aug 14, 2017","322.40","329.21","329.45","322.38","817.49K","-1.23%"
"Aug 11, 2017","326.41","321.94","328.76","320.00","968.19K","1.17%"
"Aug 10, 2017","322.65","331.55","332.94","322.30","1.24M","-3.57%"
"Aug 09, 2017","334.61","331.25","336.36","328.88","667.46K","0.29%"
"Aug 08, 2017","333.64","338.00","338.95","332.34","1.08M","-1.71%"
"Aug 07, 2017","339.45","345.32","345.73","336.91","961.24K","-1.48%"
"Aug 04, 2017","344.56","344.43","345.38","339.21","829.77K","-0.23%"
"Aug 03, 2017","345.36","351.84","355.48","345.15","922.61K","-1.62%"
"Aug 02, 2017","351.06","348.00","352.42","346.13","995.95K","1.10%"
