"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 14, 2018","62.85","63.65","64.15","62.60","9.42K","-1.26%"
"Mar 13, 2018","63.65","65.95","66.00","63.65","18.83K","-3.49%"
"Mar 12, 2018","65.95","66.95","68.00","65.45","18.48K","-1.71%"
"Mar 09, 2018","67.10","67.30","68.40","66.20","16.61K","0.15%"
"Mar 08, 2018","67.00","67.00","67.55","66.60","6.04K","0.22%"
"Mar 07, 2018","66.85","66.80","67.75","65.80","15.02K","-0.37%"
"Mar 06, 2018","67.10","67.20","69.80","66.70","23.91K","0.15%"
"Mar 05, 2018","67.00","66.35","67.60","66.05","17.22K","0.37%"
"Mar 02, 2018","66.75","68.00","68.00","66.10","6.82K","-2.63%"
"Mar 01, 2018","68.55","65.20","69.20","65.10","12.04K","5.38%"
"Feb 28, 2018","65.05","67.35","67.40","65.00","3.46K","-3.13%"
"Feb 27, 2018","67.15","67.40","67.40","67.10","6.09K","-0.30%"
"Feb 26, 2018","67.35","67.25","67.40","67.10","9.49K","-0.07%"
"Feb 23, 2018","67.40","67.35","68.60","66.25","8.31K","2.20%"
"Feb 22, 2018","65.95","65.62","67.80","64.95","8.70K","-0.68%"
"Feb 21, 2018","66.40","66.45","68.00","66.35","10.57K","0.45%"
"Feb 20, 2018","66.10","67.85","67.85","65.95","10.32K","-2.79%"
"Feb 16, 2018","68.00","67.65","68.55","65.90","7.26K","0.59%"
"Feb 15, 2018","67.60","67.90","67.95","66.50","4.90K","-0.44%"
"Feb 14, 2018","67.90","66.75","68.05","65.85","15.10K","1.65%"
"Feb 13, 2018","66.80","66.95","69.75","65.90","9.16K","-0.30%"
"Feb 12, 2018","67.00","67.50","67.88","66.55","8.40K","-0.30%"
"Feb 09, 2018","67.20","68.10","68.10","64.15","15.17K","0.75%"
"Feb 08, 2018","66.70","68.30","69.85","66.70","6.72K","-2.27%"
"Feb 07, 2018","68.25","68.35","69.60","66.85","6.30K","-0.15%"
"Feb 06, 2018","68.35","68.05","71.10","65.83","26.56K","-0.44%"
"Feb 05, 2018","68.65","69.50","72.45","67.35","12.29K","-2.07%"
"Feb 02, 2018","70.10","71.15","71.35","69.95","8.79K","-2.03%"
"Feb 01, 2018","71.55","72.46","72.46","69.70","7.18K","0.21%"
"Jan 31, 2018","71.40","71.75","72.30","69.35","19.14K","-0.90%"
"Jan 30, 2018","72.05","72.02","72.50","71.10","7.94K","-0.62%"
"Jan 29, 2018","72.50","73.95","74.00","72.50","6.26K","-2.03%"
"Jan 26, 2018","74.00","73.90","74.25","73.90","7.18K","0.14%"
"Jan 25, 2018","73.90","74.35","74.70","73.30","4.14K","-0.47%"
"Jan 24, 2018","74.25","73.90","75.50","73.50","10.56K","0.68%"
"Jan 23, 2018","73.75","74.00","74.85","73.75","5.71K","-1.73%"
"Jan 22, 2018","75.05","74.75","75.45","74.05","6.94K","-0.07%"
"Jan 19, 2018","75.10","74.75","75.60","74.75","6.19K","0.13%"
"Jan 18, 2018","75.00","75.50","75.55","74.20","7.01K","-0.79%"
"Jan 17, 2018","75.60","74.65","76.69","74.65","7.57K","1.34%"
"Jan 16, 2018","74.60","75.40","77.00","74.05","13.73K","-0.86%"
"Jan 12, 2018","75.25","74.20","75.70","74.20","9.32K","1.42%"
"Jan 11, 2018","74.20","73.30","74.95","72.65","12.71K","0.68%"
"Jan 10, 2018","73.70","74.20","74.20","73.25","7.18K","-0.74%"
"Jan 09, 2018","74.25","75.45","75.50","74.25","7.98K","-1.20%"
"Jan 08, 2018","75.15","73.95","75.75","73.90","27.81K","0.87%"
"Jan 05, 2018","74.50","74.40","74.75","72.30","26.91K","0.00%"
"Jan 04, 2018","74.50","73.75","76.00","73.70","12.98K","0.88%"
"Jan 03, 2018","73.85","74.20","75.05","73.52","14.58K","-0.47%"
"Jan 02, 2018","74.20","73.60","75.33","72.45","38.44K","-1.72%"
"Dec 29, 2017","75.50","77.55","77.55","74.80","10.84K","-2.45%"
"Dec 28, 2017","77.40","77.75","78.25","77.00","8.29K","-0.39%"
"Dec 27, 2017","77.70","76.89","79.00","76.89","9.95K","-0.83%"
"Dec 26, 2017","78.35","77.90","79.30","77.90","8.49K","-0.32%"
"Dec 22, 2017","78.60","77.10","78.90","76.14","11.48K","1.48%"
"Dec 21, 2017","77.45","78.40","80.90","77.20","26.32K","-6.91%"
"Dec 20, 2017","83.20","84.70","85.12","82.20","24.62K","-1.48%"
"Dec 19, 2017","84.45","85.95","86.70","84.25","11.90K","-1.05%"
"Dec 18, 2017","85.35","87.25","88.09","84.97","16.24K","-1.10%"
"Dec 15, 2017","86.30","83.00","86.95","83.00","22.10K","3.98%"
"Dec 14, 2017","83.00","82.25","85.90","82.25","14.46K","-0.18%"
"Dec 13, 2017","83.15","87.09","87.30","81.05","23.20K","-3.76%"
"Dec 12, 2017","86.40","90.00","90.00","85.10","24.74K","-4.11%"
"Dec 11, 2017","90.10","90.50","91.75","89.50","12.39K","-0.39%"
"Dec 08, 2017","90.45","92.50","92.50","89.75","9.65K","-1.90%"
"Dec 07, 2017","92.20","92.50","92.50","91.80","8.27K","-0.32%"
"Dec 06, 2017","92.50","93.15","93.35","92.50","3.76K","-0.75%"
"Dec 05, 2017","93.20","93.15","93.80","93.00","4.38K","-0.80%"
"Dec 04, 2017","93.95","94.05","94.28","92.80","6.29K","-0.05%"
"Dec 01, 2017","94.00","92.65","94.50","92.55","12.65K","-0.84%"
"Nov 30, 2017","94.80","95.30","96.25","94.10","11.89K","-0.32%"
"Nov 29, 2017","95.10","93.25","96.00","93.25","28.80K","-0.31%"
"Nov 28, 2017","95.40","95.35","96.00","94.55","22.72K","-0.26%"
"Nov 27, 2017","95.65","95.95","96.50","95.25","12.37K","-0.47%"
"Nov 24, 2017","96.10","96.30","96.31","96.10","3.57K","-1.18%"
"Nov 22, 2017","97.25","98.25","99.15","96.90","11.22K","-1.97%"
"Nov 21, 2017","99.20","98.00","99.85","98.00","12.17K","0.61%"
"Nov 20, 2017","98.60","99.47","100.90","97.40","16.21K","-1.45%"
"Nov 17, 2017","100.05","95.30","100.50","95.05","18.73K","4.11%"
"Nov 16, 2017","96.10","96.85","96.90","93.85","19.92K","1.42%"
"Nov 15, 2017","94.75","91.73","94.75","91.73","5.64K","0.85%"
"Nov 14, 2017","93.95","95.85","97.30","92.82","16.36K","-1.98%"
"Nov 13, 2017","95.85","94.90","95.88","92.05","10.49K","0.89%"
"Nov 10, 2017","95.00","93.00","95.60","93.00","14.92K","1.82%"
"Nov 09, 2017","93.30","92.00","93.90","92.00","17.33K","1.08%"
"Nov 08, 2017","92.30","91.85","93.20","90.00","27.52K","0.44%"
"Nov 07, 2017","91.90","90.00","92.67","89.10","17.81K","2.05%"
"Nov 06, 2017","90.05","91.70","92.45","87.00","18.07K","-2.12%"
"Nov 03, 2017","92.00","81.20","92.95","80.85","23.53K","13.65%"
"Nov 02, 2017","80.95","80.80","81.70","80.30","18.06K","0.94%"
"Nov 01, 2017","80.20","81.76","81.76","80.05","2.70K","-1.11%"
"Oct 31, 2017","81.10","80.39","81.40","79.90","13.83K","1.88%"
"Oct 30, 2017","79.60","79.10","79.60","79.10","3.31K","-1.06%"
"Oct 27, 2017","80.45","79.15","80.90","78.70","17.23K","1.32%"
"Oct 26, 2017","79.40","79.90","79.90","78.80","11.81K","-0.44%"
"Oct 25, 2017","79.75","79.10","79.80","79.05","16.47K","-0.06%"
"Oct 24, 2017","79.80","79.95","80.00","77.35","31.25K","3.50%"
"Oct 23, 2017","77.10","77.40","77.70","76.75","13.84K","0.00%"
"Oct 20, 2017","77.10","75.30","78.45","74.50","37.97K","3.35%"
"Oct 19, 2017","74.60","74.55","75.10","74.25","5.10K","0.00%"
"Oct 18, 2017","74.60","73.20","74.60","73.20","6.69K","1.22%"
"Oct 17, 2017","73.70","73.20","74.10","73.10","3.64K","-0.14%"
"Oct 16, 2017","73.80","73.30","74.40","73.15","7.17K","0.34%"
"Oct 13, 2017","73.55","73.50","74.05","73.10","6.93K","0.48%"
"Oct 12, 2017","73.20","74.25","74.25","73.10","4.11K","-0.81%"
"Oct 11, 2017","73.80","73.50","73.90","73.05","7.30K","0.54%"
"Oct 10, 2017","73.40","73.06","74.10","72.60","38.66K","-0.07%"
"Oct 09, 2017","73.45","74.95","75.05","73.30","6.68K","-1.41%"
"Oct 06, 2017","74.50","73.20","74.95","72.05","17.28K","1.09%"
"Oct 05, 2017","73.70","73.00","74.65","73.00","6.50K","0.75%"
"Oct 04, 2017","73.15","73.05","73.65","71.85","20.94K","0.07%"
"Oct 03, 2017","73.10","74.55","75.00","73.10","27.82K","-2.01%"
"Oct 02, 2017","74.60","73.85","75.05","73.85","18.63K","0.88%"
"Sep 29, 2017","73.95","74.30","75.40","73.95","19.60K","-0.07%"
"Sep 28, 2017","74.00","73.95","74.35","73.75","6.29K","0.27%"
"Sep 27, 2017","73.80","72.50","73.80","71.65","15.81K","2.43%"
"Sep 26, 2017","72.05","72.45","73.25","71.55","22.23K","0.07%"
"Sep 25, 2017","72.00","71.70","72.40","70.67","13.47K","0.84%"
"Sep 22, 2017","71.40","70.00","71.50","70.00","11.97K","1.49%"
"Sep 21, 2017","70.35","70.00","71.35","70.00","6.07K","-0.07%"
"Sep 20, 2017","70.40","69.14","70.60","69.14","8.43K","2.10%"
"Sep 19, 2017","68.95","68.95","70.15","68.75","42.03K","0.00%"
"Sep 18, 2017","68.95","70.90","71.65","68.55","30.07K","-2.41%"
"Sep 15, 2017","70.65","69.90","71.62","69.09","45.79K","0.78%"
"Sep 14, 2017","70.10","68.30","70.40","68.30","15.17K","3.32%"
"Sep 13, 2017","67.85","67.60","68.26","67.35","10.64K","1.27%"
"Sep 12, 2017","67.00","66.25","67.85","66.25","8.95K","-0.74%"
"Sep 11, 2017","67.50","68.00","68.05","66.70","15.14K","1.05%"
"Sep 08, 2017","66.80","65.75","68.10","65.75","9.79K","2.30%"
"Sep 07, 2017","65.30","68.70","68.70","65.05","21.75K","-4.39%"
"Sep 06, 2017","68.30","64.95","69.00","64.78","35.14K","6.14%"
"Sep 05, 2017","64.35","62.95","64.65","61.21","56.45K","12.99%"
"Sep 01, 2017","56.95","58.25","59.55","56.55","22.19K","-2.73%"
"Aug 31, 2017","58.55","57.80","58.85","57.45","28.84K","1.91%"
"Aug 30, 2017","57.45","56.30","58.20","56.12","16.60K","1.23%"
"Aug 29, 2017","56.75","55.00","56.85","55.00","12.91K","3.28%"
"Aug 28, 2017","54.95","55.40","56.55","54.25","7.87K","-0.99%"
"Aug 25, 2017","55.50","55.85","56.25","54.75","7.84K","-1.25%"
"Aug 24, 2017","56.20","56.25","56.90","56.10","6.40K","-0.88%"
"Aug 23, 2017","56.70","57.60","57.60","56.35","3.92K","-2.16%"
"Aug 22, 2017","57.95","58.10","58.10","57.85","1.33K","0.26%"
"Aug 21, 2017","57.80","58.10","58.15","57.70","4.48K","-0.52%"
"Aug 18, 2017","58.10","57.70","58.20","57.60","9.47K","-0.17%"
"Aug 17, 2017","58.20","58.30","58.35","57.80","5.71K","0.00%"
"Aug 16, 2017","58.20","58.30","58.75","57.40","6.25K","0.00%"
"Aug 15, 2017","58.20","59.00","59.00","57.50","12.79K","-0.94%"
"Aug 14, 2017","58.75","59.85","60.20","58.75","6.01K","-1.92%"
"Aug 11, 2017","59.90","59.75","59.90","58.82","9.56K","0.25%"
"Aug 10, 2017","59.75","60.08","60.15","59.75","7.45K","-0.42%"
"Aug 09, 2017","60.00","60.45","61.40","59.50","14.00K","-0.33%"
"Aug 08, 2017","60.20","61.50","61.50","60.00","6.90K","-2.11%"
"Aug 07, 2017","61.50","60.10","61.75","59.50","6.04K","1.65%"
"Aug 04, 2017","60.50","60.80","61.40","52.90","27.77K","-0.17%"
"Aug 03, 2017","60.60","61.95","61.95","60.05","11.44K","-2.02%"
"Aug 02, 2017","61.85","62.65","62.75","61.70","7.31K","-0.96%"
"Aug 01, 2017","62.45","63.05","63.25","62.20","7.88K","-0.08%"
"Jul 31, 2017","62.50","63.40","63.50","62.50","8.17K","-1.42%"
"Jul 28, 2017","63.40","64.20","64.59","63.40","8.75K","-1.48%"
"Jul 27, 2017","64.35","65.00","65.00","63.80","4.34K","-0.46%"
"Jul 26, 2017","64.65","65.70","65.70","64.00","9.34K","-0.61%"
"Jul 25, 2017","65.05","65.50","65.78","64.85","16.23K","-0.46%"
"Jul 24, 2017","65.35","65.20","66.05","64.85","19.13K","0.00%"
"Jul 21, 2017","65.35","65.30","65.83","64.40","22.30K","0.38%"
