"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 15, 2018","149.82","148.28","150.12","147.97","5.27K","1.11%"
"Feb 14, 2018","148.18","147.28","148.57","146.88","5.42K","0.61%"
"Feb 13, 2018","147.28","147.93","148.32","146.75","5.51K","-0.27%"
"Feb 12, 2018","147.68","146.00","148.65","145.53","6.30K","1.01%"
"Feb 09, 2018","146.20","147.25","147.82","144.20","10.11K","-0.71%"
"Feb 08, 2018","147.25","148.72","150.25","147.05","8.10K","-0.71%"
"Feb 07, 2018","148.30","148.78","149.72","148.12","6.12K","-0.28%"
"Feb 06, 2018","148.72","148.18","150.05","147.93","4.76K","-0.64%"
"Feb 05, 2018","149.68","150.80","151.95","148.05","7.70K","-0.83%"
"Feb 02, 2018","150.93","149.70","151.60","149.32","8.26K","0.92%"
"Feb 01, 2018","149.55","145.82","149.55","145.43","7.17K","3.10%"
"Jan 31, 2018","145.05","146.50","147.40","144.75","5.24K","-1.45%"
"Jan 30, 2018","147.18","146.55","147.68","144.43","7.15K","0.12%"
"Jan 29, 2018","147.00","148.05","149.47","146.15","5.86K","0.19%"
"Jan 26, 2018","146.72","143.90","147.47","143.25","6.45K","-0.76%"
"Jan 25, 2018","147.85","148.00","148.00","147.65","0.74K","-0.20%"
"Jan 24, 2018","148.15","148.85","148.85","148.07","0.86K","-0.32%"
"Jan 23, 2018","148.62","148.10","148.95","147.65","1.47K","0.49%"
"Jan 22, 2018","147.90","148.20","148.28","147.50","1.22K","-0.03%"
"Jan 19, 2018","147.95","149.40","149.50","147.35","1.12K","-0.82%"
"Jan 18, 2018","149.18","148.50","149.47","148.18","1.20K","0.88%"
"Jan 17, 2018","147.88","145.25","148.95","144.75","2.74K","1.57%"
"Jan 16, 2018","145.60","144.70","145.75","144.00","1.51K","0.87%"
"Jan 12, 2018","144.35","143.85","144.75","143.10","1.33K","0.37%"
"Jan 11, 2018","143.82","143.72","144.62","142.10","1.58K","-0.39%"
"Jan 10, 2018","144.38","145.88","146.85","144.00","2.30K","-0.75%"
"Jan 09, 2018","145.47","146.38","147.00","143.90","3.45K","-0.67%"
"Jan 08, 2018","146.45","146.20","147.07","145.40","2.00K","-0.12%"
"Jan 05, 2018","146.62","148.95","148.95","145.70","2.41K","-1.62%"
"Jan 04, 2018","149.03","149.43","150.93","148.62","2.26K","-0.23%"
"Jan 03, 2018","149.38","149.72","149.75","148.82","1.27K","-0.10%"
"Jan 02, 2018","149.53","146.85","149.75","146.80","2.08K","2.42%"
"Dec 29, 2017","146.00","145.93","146.40","144.50","-","0.27%"
"Dec 28, 2017","145.60","145.07","146.65","144.10","2.33K","0.29%"
"Dec 27, 2017","145.18","144.88","145.72","144.30","2.07K","0.54%"
"Dec 26, 2017","144.40","141.62","145.00","141.62","2.37K","2.01%"
"Dec 22, 2017","141.55","143.20","143.43","141.07","3.43K","-0.97%"
"Dec 21, 2017","142.93","142.10","143.18","141.05","4.01K","0.81%"
"Dec 20, 2017","141.78","145.20","145.20","140.97","7.55K","-2.36%"
"Dec 19, 2017","145.20","147.75","148.25","144.70","6.22K","-1.66%"
"Dec 18, 2017","147.65","148.50","148.85","146.65","4.55K","-0.07%"
"Dec 15, 2017","147.75","146.70","148.22","145.05","5.30K","1.03%"
"Dec 14, 2017","146.25","145.65","146.80","145.25","4.96K","0.41%"
"Dec 13, 2017","145.65","147.32","148.38","145.35","6.51K","-0.99%"
"Dec 12, 2017","147.10","145.70","148.00","145.28","7.28K","1.13%"
"Dec 11, 2017","145.45","145.35","146.28","144.45","6.22K","0.16%"
"Dec 08, 2017","145.22","146.75","147.00","144.95","6.26K","-0.75%"
"Dec 07, 2017","146.32","146.03","146.68","144.90","7.86K","0.20%"
"Dec 06, 2017","146.03","147.55","147.55","145.47","7.04K","-1.21%"
"Dec 05, 2017","147.82","150.53","151.10","146.05","8.12K","-1.42%"
"Dec 04, 2017","149.95","150.03","150.88","148.82","5.65K","-0.25%"
"Dec 01, 2017","150.32","154.20","154.20","149.85","7.38K","-2.50%"
"Nov 30, 2017","154.18","155.47","156.05","152.15","7.71K","-0.89%"
"Nov 29, 2017","155.57","154.70","155.88","154.50","4.51K","0.69%"
"Nov 28, 2017","154.50","154.75","154.93","153.32","4.54K","0.03%"
"Nov 27, 2017","154.45","153.32","155.12","152.78","4.80K","0.75%"
"Nov 24, 2017","153.30","152.55","153.57","151.75","2.97K","0.38%"
"Nov 22, 2017","152.72","152.75","153.43","152.47","3.90K","0.73%"
"Nov 21, 2017","151.62","150.07","152.05","149.50","5.91K","1.38%"
"Nov 20, 2017","149.55","151.00","151.85","149.30","6.05K","-1.43%"
"Nov 17, 2017","151.72","154.00","154.00","151.35","5.29K","-3.84%"
"Nov 16, 2017","157.78","157.78","157.93","157.57","0.95K","-0.14%"
"Nov 15, 2017","158.00","157.25","158.07","157.20","1.47K","0.24%"
"Nov 14, 2017","157.62","158.40","158.47","157.25","1.79K","-0.68%"
"Nov 13, 2017","158.70","158.18","159.38","157.55","2.43K","0.15%"
"Nov 10, 2017","158.47","158.55","158.95","157.62","1.73K","0.00%"
"Nov 09, 2017","158.47","157.53","158.57","156.78","1.41K","0.73%"
"Nov 08, 2017","157.32","159.57","159.78","157.12","1.85K","-1.60%"
"Nov 07, 2017","159.88","160.40","160.45","158.88","1.43K","-0.17%"
"Nov 06, 2017","160.15","160.88","161.10","159.00","1.68K","-0.45%"
"Nov 03, 2017","160.88","159.70","161.50","159.40","2.41K","1.87%"
"Nov 02, 2017","157.93","159.72","160.55","157.50","2.61K","-1.11%"
"Nov 01, 2017","159.70","159.72","160.47","158.68","2.98K","0.17%"
"Oct 31, 2017","159.43","158.50","160.05","157.93","3.55K","0.70%"
"Oct 30, 2017","158.32","158.45","160.30","157.75","4.38K","1.18%"
"Oct 27, 2017","156.47","157.65","157.90","155.53","2.55K","0.67%"
"Oct 26, 2017","155.43","155.00","155.50","155.00","0.68K","0.37%"
"Oct 25, 2017","154.85","155.15","155.50","154.70","1.11K","-0.17%"
"Oct 24, 2017","155.12","153.85","155.20","153.68","2.17K","0.98%"
"Oct 23, 2017","153.62","152.03","153.70","151.65","1.31K","0.00%"
"Oct 20, 2017","153.62","153.35","153.90","152.50","1.85K","0.31%"
"Oct 19, 2017","153.15","152.82","153.50","151.75","1.03K","0.41%"
"Oct 18, 2017","152.53","152.15","153.15","151.20","1.96K","0.25%"
"Oct 17, 2017","152.15","153.95","154.20","152.10","1.50K","-1.20%"
"Oct 16, 2017","154.00","154.18","154.78","153.82","0.99K","-0.03%"
"Oct 13, 2017","154.05","153.60","154.38","152.72","0.95K","0.33%"
"Oct 12, 2017","153.55","153.97","155.03","152.95","1.46K","-0.39%"
"Oct 11, 2017","154.15","153.82","154.40","152.97","1.86K","0.05%"
"Oct 10, 2017","154.07","154.00","154.97","153.68","2.16K","0.19%"
"Oct 09, 2017","153.78","154.10","154.40","153.00","1.42K","-0.11%"
"Oct 06, 2017","153.95","153.62","154.62","153.28","1.53K","0.25%"
"Oct 05, 2017","153.57","152.55","153.62","152.35","1.78K","0.97%"
"Oct 04, 2017","152.10","153.15","153.43","152.00","1.63K","-0.22%"
"Oct 03, 2017","152.43","150.95","152.93","150.50","2.12K","1.38%"
"Oct 02, 2017","150.35","152.30","153.20","150.15","2.25K","-1.23%"
"Sep 29, 2017","152.22","153.12","153.50","151.75","3.08K","-0.37%"
"Sep 28, 2017","152.78","152.30","152.85","152.30","0.57K","0.25%"
"Sep 27, 2017","152.40","151.05","152.50","151.05","1.22K","1.22%"
"Sep 26, 2017","150.57","150.43","150.90","150.00","1.83K","0.07%"
"Sep 25, 2017","150.47","151.68","151.75","150.00","1.05K","-1.91%"
"Sep 22, 2017","153.40","152.88","153.88","152.25","1.30K","0.14%"
"Sep 21, 2017","153.18","153.97","154.00","152.25","0.84K","-0.51%"
"Sep 20, 2017","153.97","151.40","154.12","151.38","1.80K","1.58%"
"Sep 19, 2017","151.57","150.75","151.65","150.65","0.79K","0.51%"
"Sep 18, 2017","150.80","150.32","151.68","150.32","1.06K","0.39%"
"Sep 15, 2017","150.22","148.95","150.50","148.20","1.42K","0.95%"
"Sep 14, 2017","148.80","148.90","149.62","147.60","1.47K","0.13%"
"Sep 13, 2017","148.60","147.75","148.93","146.25","1.33K","0.43%"
"Sep 12, 2017","147.97","148.25","148.80","147.50","1.55K","-0.32%"
"Sep 11, 2017","148.45","148.20","148.70","147.38","1.76K","0.39%"
"Sep 08, 2017","147.88","145.97","148.35","145.80","2.20K","1.60%"
"Sep 07, 2017","145.55","144.00","146.50","143.90","3.08K","1.57%"
"Sep 06, 2017","143.30","142.22","143.75","142.00","1.44K","0.88%"
"Sep 05, 2017","142.05","142.72","144.30","141.75","1.91K","-0.47%"
