Date,Price,Open,High,Low,Vol.,Change %
5-Dec-17,432,435.5,436.12,431.25,-,-0.75%
4-Dec-17,435.25,439.5,442.75,435,-,-0.80%
1-Dec-17,438.75,432.5,438.75,432.25,-,1.01%
30-Nov-17,434.38,436,439,430.75,-,-0.09%
29-Nov-17,434.75,429.75,435.5,429.5,-,1.22%
28-Nov-17,429.5,429.25,431.25,424.5,-,4.98%
27-Nov-17,409.12,415.5,416,409.12,-,-1.65%
24-Nov-17,416,420.5,422,412.75,-,-1.48%
22-Nov-17,422.25,424.75,426.38,421,-,-0.53%
21-Nov-17,424.5,421.75,428.75,420.5,-,0.56%
20-Nov-17,422.12,427.25,427.25,419.5,-,-1.32%
17-Nov-17,427.75,421.62,428,421.5,-,1.48%
16-Nov-17,421.5,420.75,424.5,419.75,-,0.54%
15-Nov-17,419.25,427.5,428.25,418.25,-,-2.04%
14-Nov-17,428,425,429.5,423.5,-,1.00%
13-Nov-17,423.75,431.75,432,422.5,-,-1.85%
10-Nov-17,431.75,430,434.25,427.25,-,0.70%
9-Nov-17,428.75,426,432.25,424.25,-,0.53%
8-Nov-17,426.5,426.75,427.5,419,-,-0.12%
7-Nov-17,427,429.75,431,424.25,-,-0.93%
6-Nov-17,431,427.75,431.25,427.5,-,1.35%
3-Nov-17,425.25,427.5,429,422.5,-,-0.12%
2-Nov-17,425.75,418.25,426.5,418.25,-,1.73%
1-Nov-17,418.5,418.75,422,416.62,-,0.00%
31-Oct-17,418.5,425.5,426.5,416.5,-,-1.59%
30-Oct-17,425.25,426.75,428,422.75,-,-0.41%
27-Oct-17,427,431,431.25,425.25,-,-1.10%
26-Oct-17,431.75,435.5,437.5,431.25,-,-0.75%
25-Oct-17,435,438.5,443,434,-,-0.63%
24-Oct-17,437.75,437.5,438.88,433.25,-,0.11%
23-Oct-17,437.25,425.75,438.25,424,-,2.67%
20-Oct-17,425.88,433.25,435.75,425.25,-,-1.59%
19-Oct-17,432.75,430.25,436.25,429.75,-,0.64%
18-Oct-17,430,435,435.25,429.25,-,-1.09%
17-Oct-17,434.75,436.5,440.75,433.75,-,-0.34%
16-Oct-17,436.25,440.25,442.75,435.75,-,-0.80%
13-Oct-17,439.75,431.25,441,430.75,-,2.21%
12-Oct-17,430.25,433.25,437.75,428.5,-,-0.75%
11-Oct-17,433.5,435.25,435.5,430,-,-0.55%
10-Oct-17,435.88,436.38,439.75,434.25,-,-0.03%
9-Oct-17,436,445,445.75,435.75,-,-1.80%
6-Oct-17,444,441.5,444.75,439,-,0.62%
5-Oct-17,441.25,442.75,444.25,438.25,-,-0.28%
4-Oct-17,442.5,449,449.25,441.75,-,-1.34%
3-Oct-17,448.5,443.75,450.5,443.5,-,0.84%
2-Oct-17,444.75,445,448.62,439.75,-,-0.78%
29-Sep-17,448.25,455,459,446.5,-,-1.43%
28-Sep-17,454.75,461.25,462,454.12,-,-1.46%
27-Sep-17,461.5,454,462.75,449.25,-,1.76%
26-Sep-17,453.5,454.25,460.75,452,-,-0.11%
25-Sep-17,454,446.38,454.75,444.25,-,1.00%
22-Sep-17,449.5,452.5,454.88,448.25,-,-0.72%
21-Sep-17,452.75,451.5,454.5,445.75,-,0.72%
20-Sep-17,449.5,444.25,450.25,443,-,1.52%
19-Sep-17,442.75,443,446.75,435.75,-,-0.28%
18-Sep-17,444,448.5,450.88,442.5,-,-1.06%
15-Sep-17,448.75,443.25,450.38,441,-,1.53%
14-Sep-17,442,443.75,450.5,442,-,-0.56%
13-Sep-17,444.5,443.75,449.75,441.62,-,0.45%
12-Sep-17,442.5,433.75,443.75,428.5,-,1.84%
11-Sep-17,434.5,438.5,440,432,-,-0.74%
8-Sep-17,437.75,437.25,442,436,-,0.06%
7-Sep-17,437.5,446.5,446.5,436,-,-1.85%
6-Sep-17,445.75,441.25,448,440,-,0.51%
5-Sep-17,443.5,440.5,446.75,439.75,-,1.05%
1-Sep-17,438.88,434.75,440,434.12,-,0.78%
31-Aug-17,435.5,429.62,437.75,429.12,-,1.34%
30-Aug-17,429.75,433,433.5,427.5,-,0.06%
29-Aug-17,429.5,428,429.75,422.75,-,0.17%
28-Aug-17,428.75,434,436.5,426.75,-,4.57%
25-Aug-17,410,409.75,412.75,408.62,-,0.18%
24-Aug-17,409.25,403.5,411,400.75,-,1.52%
23-Aug-17,403.12,403.62,408.62,401.75,-,0.03%
22-Aug-17,403,410.5,413,402.5,-,-1.71%
21-Aug-17,410,414,418.75,408.75,-,-1.50%
18-Aug-17,416.25,415.25,417.75,412.12,-,0.54%
17-Aug-17,414,420,422.25,412.5,-,-1.25%
16-Aug-17,419.25,429.38,435.75,417.25,-,-2.50%
15-Aug-17,430,439.88,440.25,428.12,-,-2.38%
14-Aug-17,440.5,435,440.5,431.25,-,0.28%
11-Aug-17,439.25,441.5,444,434.62,-,-0.23%
10-Aug-17,440.25,458.25,461.88,439.5,-,-4.24%
9-Aug-17,459.75,456.5,461.5,454.25,-,0.60%
8-Aug-17,457,463.5,468,454.75,-,-1.46%
7-Aug-17,463.75,458.5,463.75,454.5,-,1.92%
4-Aug-17,455,457.75,461.38,454.75,-,-0.55%
3-Aug-17,457.5,460.88,463.75,454.5,-,-0.76%
2-Aug-17,461,463.12,466.75,456.38,-,-0.11%
1-Aug-17,461.5,472.25,478,460.88,-,-2.69%
31-Jul-17,474.25,474.5,480.75,472,-,-1.45%
28-Jul-17,481.25,479.5,489.25,478,-,0.10%
