"Date","Price","Open","High","Low","Vol.","Change %"
"May 25, 2017","80.95","80.28","81.08","79.60","6.50K","0.94%"
"May 24, 2017","80.20","80.50","80.95","80.03","6.09K","0.06%"
"May 23, 2017","80.15","78.92","80.28","78.90","8.19K","1.01%"
"May 22, 2017","79.35","79.08","79.75","78.65","6.11K","-0.19%"
"May 19, 2017","79.50","78.67","79.55","78.33","8.64K","0.44%"
"May 18, 2017","79.15","78.62","79.25","77.95","11.41K","0.32%"
"May 17, 2017","78.90","79.22","79.95","78.80","15.30K","0.23%"
"May 16, 2017","78.72","77.10","79.10","76.42","15.73K","1.90%"
"May 15, 2017","77.25","78.05","78.25","77.05","14.80K","-0.90%"
"May 12, 2017","77.95","77.15","78.17","76.88","17.71K","8.98%"
"May 11, 2017","71.53","71.45","71.75","71.45","0.29K","0.68%"
"May 10, 2017","71.05","70.72","71.35","70.72","0.38K","1.07%"
"May 09, 2017","70.30","70.30","70.65","70.10","0.28K","0.57%"
"May 08, 2017","69.90","69.25","70.10","69.25","0.24K","0.72%"
"May 05, 2017","69.40","69.50","69.50","69.15","0.24K","0.58%"
"May 04, 2017","69.00","68.47","69.50","68.35","0.51K","1.55%"
"May 03, 2017","67.95","67.50","68.20","67.50","0.34K","1.49%"
"May 02, 2017","66.95","66.50","67.12","66.50","0.28K","1.26%"
"May 01, 2017","66.12","67.00","67.38","66.03","0.20K","-1.27%"
"Apr 28, 2017","66.97","66.70","67.25","66.60","0.21K","0.10%"
"Apr 27, 2017","66.90","65.25","67.62","65.25","0.52K","3.45%"
"Apr 26, 2017","64.67","65.28","66.42","64.60","0.37K","-0.84%"
"Apr 25, 2017","65.22","64.30","65.85","64.30","0.68K","1.27%"
"Apr 24, 2017","64.40","62.80","64.47","62.80","0.44K","2.19%"
"Apr 21, 2017","63.02","63.50","63.90","62.50","0.67K","-1.22%"
