"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 20, 2017","245.00","247.00","247.00","244.25","0.27K","-0.61%"
"Dec 19, 2017","246.50","252.00","253.50","243.75","0.64K","-1.99%"
"Dec 18, 2017","251.50","252.50","256.75","251.25","0.34K","-1.08%"
"Dec 15, 2017","254.25","252.25","255.50","251.75","0.26K","0.41%"
"Dec 14, 2017","253.20","250.50","255.50","248.50","-","8.21%"
"Dec 13, 2017","234.00","236.25","236.75","235.00","0.01K","-4.18%"
"Dec 12, 2017","244.20","244.60","246.20","241.50","-","-0.08%"
"Dec 11, 2017","244.40","241.40","247.40","240.10","-","8.02%"
"Dec 08, 2017","226.25","226.75","226.75","223.25","0.02K","-8.10%"
"Dec 07, 2017","246.20","249.00","249.40","243.50","-","-0.93%"
"Dec 06, 2017","248.50","254.50","255.50","248.20","-","3.97%"
"Dec 05, 2017","239.00","240.00","240.00","238.75","0.01K","-7.26%"
"Dec 04, 2017","257.70","264.70","265.10","257.30","-","4.23%"
"Dec 01, 2017","247.25","245.75","245.75","245.75","0.00K","-0.20%"
"Nov 30, 2017","247.75","245.75","245.75","244.25","0.01K","0.51%"
"Nov 29, 2017","246.50","245.25","248.50","240.00","0.28K","0.72%"
"Nov 28, 2017","244.75","251.00","251.25","244.25","0.56K","-2.30%"
"Nov 27, 2017","250.50","249.50","255.50","249.50","0.63K","0.50%"
"Nov 24, 2017","249.25","250.50","251.75","247.75","0.41K","-0.60%"
"Nov 22, 2017","250.75","256.25","259.00","250.50","0.56K","-1.96%"
"Nov 21, 2017","255.75","253.75","257.00","250.50","0.55K","0.29%"
"Nov 20, 2017","255.00","256.25","256.75","251.25","0.92K","-0.78%"
"Nov 17, 2017","257.00","262.25","262.25","254.50","0.80K","-2.00%"
"Nov 16, 2017","262.25","268.25","268.75","260.00","0.84K","-2.60%"
"Nov 15, 2017","269.25","276.25","277.50","265.25","0.40K","-2.53%"
"Nov 14, 2017","276.25","274.00","276.75","272.75","0.45K","1.01%"
"Nov 13, 2017","273.50","273.00","275.50","272.00","0.22K","0.55%"
"Nov 10, 2017","272.00","275.75","276.50","270.25","0.27K","-0.37%"
"Nov 09, 2017","273.00","268.75","276.75","267.00","0.53K","1.30%"
"Nov 08, 2017","269.50","269.75","270.75","264.50","0.42K","-0.37%"
"Nov 07, 2017","270.50","268.50","271.00","264.00","0.41K","0.56%"
"Nov 06, 2017","269.00","262.50","270.00","260.50","0.47K","2.28%"
"Nov 03, 2017","263.00","265.00","267.75","260.25","0.29K","-0.57%"
"Nov 02, 2017","264.50","272.00","272.75","264.25","0.42K","-2.58%"
"Nov 01, 2017","271.50","266.00","274.00","264.00","0.62K","2.55%"
"Oct 31, 2017","264.75","264.00","267.00","257.00","0.64K","0.57%"
"Oct 30, 2017","263.25","264.50","267.00","262.00","0.53K","-0.75%"
"Oct 27, 2017","265.25","267.00","267.00","262.00","0.36K","1.05%"
"Oct 26, 2017","262.50","275.75","277.25","261.25","0.67K","-4.98%"
"Oct 25, 2017","276.25","279.25","282.75","275.50","0.40K","-0.27%"
"Oct 24, 2017","277.00","275.00","279.50","273.50","0.34K","1.28%"
"Oct 23, 2017","273.50","268.50","275.00","266.75","0.39K","1.39%"
"Oct 20, 2017","269.75","270.00","273.50","266.50","0.42K","0.09%"
"Oct 19, 2017","269.50","266.50","272.50","265.50","0.31K","0.65%"
"Oct 18, 2017","267.75","267.75","268.75","264.00","0.31K","1.13%"
"Oct 17, 2017","264.75","259.75","264.75","259.25","0.37K","2.02%"
"Oct 16, 2017","259.50","267.00","269.50","258.00","0.64K","-2.72%"
"Oct 13, 2017","266.75","262.00","268.00","262.00","0.49K","1.91%"
"Oct 12, 2017","261.75","252.75","264.00","251.75","0.69K","3.56%"
"Oct 11, 2017","252.75","250.75","253.00","248.50","0.25K","1.30%"
"Oct 10, 2017","249.50","248.50","252.50","247.00","0.34K","0.50%"
"Oct 09, 2017","248.25","251.50","252.25","246.25","0.13K","-1.10%"
"Oct 06, 2017","251.00","247.25","252.50","245.50","0.17K","1.52%"
"Oct 05, 2017","247.25","246.75","248.50","245.75","0.08K","0.41%"
"Oct 04, 2017","246.25","250.75","250.75","246.00","0.33K","-1.99%"
"Oct 03, 2017","251.25","252.50","253.25","250.50","0.13K","-0.50%"
"Oct 02, 2017","252.50","252.00","254.25","248.50","0.19K","0.50%"
"Sep 29, 2017","251.25","249.25","253.25","244.50","0.75K","0.70%"
"Sep 28, 2017","249.50","249.00","250.25","247.75","0.09K","0.60%"
"Sep 27, 2017","248.00","248.00","251.25","243.50","0.33K","-0.90%"
"Sep 26, 2017","250.25","250.75","252.00","247.50","0.20K","-0.20%"
"Sep 25, 2017","250.75","247.50","251.75","246.00","0.26K","1.11%"
"Sep 22, 2017","248.00","248.00","252.00","245.50","0.18K","-0.80%"
"Sep 21, 2017","250.00","246.25","252.00","246.25","0.27K","1.52%"
"Sep 20, 2017","246.25","241.50","249.00","241.00","0.58K","2.50%"
