Date,Price,Open,High,Low,Vol.,Change %
9-Mar-18,1036.75,1062,1065,1036.75,-,-2.38%
8-Mar-18,1062,1063.5,1069.25,1056.75,-,-0.14%
7-Mar-18,1063.5,1074.75,1077.25,1063,-,-1.05%
6-Mar-18,1074.75,1076.75,1077.75,1070.25,-,-0.19%
5-Mar-18,1076.75,1073.5,1079.25,1066.5,-,0.63%
2-Mar-18,1070,1067.75,1082.5,1063.75,-,0.23%
1-Mar-18,1067.5,1055,1068.5,1050.75,-,1.18%
28-Feb-18,1055,1049,1059,1046.25,-,0.57%
27-Feb-18,1049,1046.25,1055.75,1043.75,-,0.26%
26-Feb-18,1046.25,1051.25,1059.5,1045.75,-,0.89%
23-Feb-18,1037,1031.5,1039.5,1028.5,-,0.53%
22-Feb-18,1031.5,1034,1037,1027.25,-,-0.24%
21-Feb-18,1034,1025.75,1038.25,1019.25,-,0.80%
20-Feb-18,1025.75,1021.25,1039,1021.25,-,0.44%
19-Feb-18,1021.25,1021.25,1021.25,1021.25,-,0.00%
18-Feb-18,1021.25,1021.25,1021.25,1021.25,-,0.00%
16-Feb-18,1021.25,1024,1028.25,1013,-,-0.27%
15-Feb-18,1024,1017,1024.5,1015.75,-,0.69%
14-Feb-18,1017,1010.75,1019.5,1006,-,0.62%
13-Feb-18,1010.75,1001.25,1013.5,998.75,-,0.95%
12-Feb-18,1001.25,996,1004.25,989,-,1.75%
9-Feb-18,984,987.5,989.5,979.75,-,-0.35%
8-Feb-18,987.5,984,995.75,978,-,0.36%
7-Feb-18,984,987,993.75,982,-,-0.30%
6-Feb-18,987,970.25,987.5,967.75,-,1.73%
5-Feb-18,970.25,978.5,978.5,969.5,-,-0.84%
4-Feb-18,978.5,978.5,978.5,978.5,-,0.00%
2-Feb-18,978.5,984.75,986.25,977,-,-0.63%
1-Feb-18,984.75,996.75,996.75,977.5,-,-1.20%
31-Jan-18,996.75,999.5,1002,989.25,-,-0.28%
30-Jan-18,999.5,991.25,1004.75,988.5,-,0.83%
29-Jan-18,991.25,991.75,998.75,986.25,-,0.53%
26-Jan-18,986,991.25,995.5,983.75,-,-0.53%
25-Jan-18,991.25,990.25,1001.5,987,-,0.10%
24-Jan-18,990.25,985.75,994.75,980.25,-,0.46%
23-Jan-18,985.75,983.25,988.75,979.5,-,0.25%
22-Jan-18,983.25,980.5,987.25,980.25,-,0.79%
19-Jan-18,975.5,972.5,982.75,972,-,0.31%
18-Jan-18,972.5,968.75,974.75,966.5,-,0.34%
17-Jan-18,969.25,966.75,969.25,961.25,-,0.26%
16-Jan-18,966.75,965.5,970,963.25,-,0.44%
12-Jan-18,962.5,949,962.5,944.5,-,1.42%
11-Jan-18,949,954.5,957.5,949,-,-0.58%
10-Jan-18,954.5,963.25,963.5,951.75,-,-0.91%
9-Jan-18,963.25,967,968.25,961.25,-,-0.39%
8-Jan-18,967,970,971.5,960.5,-,-0.28%
5-Jan-18,969.75,967.25,976.75,967.25,-,0.26%
