"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 25, 2018","434.25","432.50","438.75","429.50","-","0.40%"
"Jan 24, 2018","432.50","421.75","433.75","420.75","-","2.55%"
"Jan 23, 2018","421.75","425.50","425.50","419.75","-","-0.88%"
"Jan 22, 2018","425.50","424.25","427.50","423.25","-","0.53%"
"Jan 19, 2018","423.25","425.50","427.25","421.50","-","-0.35%"
"Jan 18, 2018","424.75","421.50","425.75","421.25","-","0.77%"
"Jan 17, 2018","421.50","416.25","423.00","415.50","-","1.26%"
"Jan 16, 2018","416.25","420.75","422.50","413.25","-","-1.07%"
"Jan 12, 2018","420.75","433.75","436.00","418.75","-","-3.00%"
"Jan 11, 2018","433.75","434.00","434.25","428.75","-","-0.06%"
"Jan 10, 2018","434.00","431.75","435.00","431.50","-","0.52%"
"Jan 09, 2018","431.75","427.00","433.75","425.50","-","1.11%"
"Jan 08, 2018","427.00","430.25","432.25","425.75","-","-0.93%"
"Jan 05, 2018","431.00","433.50","433.75","427.50","-","-0.58%"
"Jan 04, 2018","433.50","435.00","436.00","431.00","-","-0.34%"
"Jan 03, 2018","435.00","434.25","437.00","432.00","-","0.17%"
"Jan 02, 2018","434.25","429.50","436.00","429.50","-","1.58%"
"Dec 29, 2017","427.50","426.75","428.00","424.00","-","0.18%"
"Dec 28, 2017","426.75","427.25","428.50","425.25","-","-0.12%"
"Dec 27, 2017","427.25","422.25","428.25","420.75","-","1.18%"
"Dec 26, 2017","422.25","424.75","426.75","420.75","-","-0.59%"
"Dec 22, 2017","424.75","426.75","429.00","424.50","-","-0.53%"
"Dec 21, 2017","427.00","424.00","427.50","423.00","-","0.95%"
"Dec 20, 2017","423.00","419.50","424.50","416.38","-","0.71%"
"Dec 19, 2017","420.00","421.00","424.00","419.50","-","-0.18%"
"Dec 18, 2017","420.75","420.75","423.50","419.50","-","0.66%"
"Dec 15, 2017","418.00","419.00","421.50","415.50","-","0.06%"
"Dec 14, 2017","417.75","417.50","420.75","416.25","-","0.12%"
"Dec 13, 2017","417.25","411.50","417.25","411.50","-","1.46%"
"Dec 12, 2017","411.25","413.50","418.75","411.25","-","-0.48%"
"Dec 11, 2017","413.25","417.75","418.75","411.00","-","-1.37%"
"Dec 08, 2017","419.00","420.50","424.62","418.00","-","-0.53%"
"Dec 07, 2017","421.25","425.00","425.75","419.75","-","-1.00%"
"Dec 06, 2017","425.50","432.25","433.62","424.75","-","-1.50%"
"Dec 05, 2017","432.00","435.50","436.12","431.25","-","-0.75%"
"Dec 04, 2017","435.25","439.50","442.75","435.00","-","-0.80%"
"Dec 01, 2017","438.75","432.50","438.75","432.25","-","1.01%"
"Nov 30, 2017","434.38","436.00","439.00","430.75","-","-0.09%"
"Nov 29, 2017","434.75","429.75","435.50","429.50","-","1.22%"
"Nov 28, 2017","429.50","429.25","431.25","424.50","-","4.98%"
"Nov 27, 2017","409.12","415.50","416.00","409.12","-","-1.65%"
"Nov 24, 2017","416.00","420.50","422.00","412.75","-","-1.48%"
"Nov 22, 2017","422.25","424.75","426.38","421.00","-","-0.53%"
"Nov 21, 2017","424.50","421.75","428.75","420.50","-","0.56%"
"Nov 20, 2017","422.12","427.25","427.25","419.50","-","-1.32%"
"Nov 17, 2017","427.75","421.62","428.00","421.50","-","1.48%"
"Nov 16, 2017","421.50","420.75","424.50","419.75","-","0.54%"
"Nov 15, 2017","419.25","427.50","428.25","418.25","-","-2.04%"
"Nov 14, 2017","428.00","425.00","429.50","423.50","-","1.00%"
"Nov 13, 2017","423.75","431.75","432.00","422.50","-","-1.85%"
"Nov 10, 2017","431.75","430.00","434.25","427.25","-","0.70%"
"Nov 09, 2017","428.75","426.00","432.25","424.25","-","0.53%"
"Nov 08, 2017","426.50","426.75","427.50","419.00","-","-0.12%"
"Nov 07, 2017","427.00","429.75","431.00","424.25","-","-0.93%"
"Nov 06, 2017","431.00","427.75","431.25","427.50","-","1.35%"
"Nov 03, 2017","425.25","427.50","429.00","422.50","-","-0.12%"
"Nov 02, 2017","425.75","418.25","426.50","418.25","-","1.73%"
"Nov 01, 2017","418.50","418.75","422.00","416.62","-","0.00%"
"Oct 31, 2017","418.50","425.50","426.50","416.50","-","-1.59%"
"Oct 30, 2017","425.25","426.75","428.00","422.75","-","-0.41%"
"Oct 27, 2017","427.00","431.00","431.25","425.25","-","-1.10%"
"Oct 26, 2017","431.75","435.50","437.50","431.25","-","-0.75%"
"Oct 25, 2017","435.00","438.50","443.00","434.00","-","-0.63%"
"Oct 24, 2017","437.75","437.50","438.88","433.25","-","0.11%"
"Oct 23, 2017","437.25","425.75","438.25","424.00","-","2.67%"
"Oct 20, 2017","425.88","433.25","435.75","425.25","-","-1.59%"
"Oct 19, 2017","432.75","430.25","436.25","429.75","-","0.64%"
"Oct 18, 2017","430.00","435.00","435.25","429.25","-","-1.09%"
"Oct 17, 2017","434.75","436.50","440.75","433.75","-","-0.34%"
"Oct 16, 2017","436.25","440.25","442.75","435.75","-","-0.80%"
"Oct 13, 2017","439.75","431.25","441.00","430.75","-","2.21%"
"Oct 12, 2017","430.25","433.25","437.75","428.50","-","-0.75%"
"Oct 11, 2017","433.50","435.25","435.50","430.00","-","-0.55%"
"Oct 10, 2017","435.88","436.38","439.75","434.25","-","-0.03%"
"Oct 09, 2017","436.00","445.00","445.75","435.75","-","-1.80%"
"Oct 06, 2017","444.00","441.50","444.75","439.00","-","0.62%"
"Oct 05, 2017","441.25","442.75","444.25","438.25","-","-0.28%"
"Oct 04, 2017","442.50","449.00","449.25","441.75","-","-1.34%"
"Oct 03, 2017","448.50","443.75","450.50","443.50","-","0.84%"
"Oct 02, 2017","444.75","445.00","448.62","439.75","-","-0.78%"
"Sep 29, 2017","448.25","455.00","459.00","446.50","-","-1.43%"
"Sep 28, 2017","454.75","461.25","462.00","454.12","-","-1.46%"
"Sep 27, 2017","461.50","454.00","462.75","449.25","-","1.76%"
"Sep 26, 2017","453.50","454.25","460.75","452.00","-","-0.11%"
"Sep 25, 2017","454.00","446.38","454.75","444.25","-","1.00%"
