"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 28, 2017","336.25","339.00","339.50","335.75","183.16K","-0.74%"
"Nov 27, 2017","338.75","342.50","342.50","338.50","281.56K","-1.02%"
"Nov 24, 2017","342.25","344.25","345.75","339.75","163.45K","-0.87%"
"Nov 22, 2017","345.25","344.25","347.00","344.00","184.44K","0.07%"
"Nov 21, 2017","345.00","344.00","345.75","342.75","257.46K","0.00%"
"Nov 20, 2017","345.00","342.50","345.25","341.50","289.33K","0.58%"
"Nov 17, 2017","343.00","336.50","343.50","336.50","352.93K","1.93%"
"Nov 16, 2017","336.50","338.25","339.00","336.25","186.66K","-0.52%"
"Nov 15, 2017","338.25","337.25","339.00","337.00","217.01K","0.22%"
"Nov 14, 2017","337.50","342.00","342.25","337.25","220.98K","-1.39%"
"Nov 13, 2017","342.25","343.50","344.00","341.50","289.72K","-0.36%"
"Nov 10, 2017","343.50","341.75","344.00","341.00","349.16K","0.59%"
"Nov 09, 2017","341.50","347.50","349.75","340.75","475.09K","-1.94%"
"Nov 08, 2017","348.25","347.50","349.00","345.75","219.59K","0.14%"
"Nov 07, 2017","347.75","347.75","348.25","346.25","297.24K","-0.07%"
"Nov 06, 2017","348.00","348.50","350.25","347.75","204.48K","-0.07%"
"Nov 03, 2017","348.25","350.25","351.00","347.50","200.48K","-0.64%"
"Nov 02, 2017","350.50","347.75","352.00","347.50","162.58K","0.65%"
"Nov 01, 2017","348.25","345.75","349.25","345.25","213.76K","0.72%"
"Oct 31, 2017","345.75","348.00","348.75","345.50","174.83K","-0.86%"
"Oct 30, 2017","348.75","348.50","349.75","347.25","122.26K","0.00%"
"Oct 27, 2017","348.75","350.25","350.25","347.50","171.57K","-0.50%"
"Oct 26, 2017","350.50","350.75","352.00","349.50","148.53K","-0.14%"
"Oct 25, 2017","351.00","352.50","355.25","350.50","200.92K","-0.50%"
"Oct 24, 2017","352.75","351.00","353.00","349.50","214.41K","0.43%"
"Oct 23, 2017","351.25","344.25","351.75","343.00","256.75K","1.96%"
"Oct 20, 2017","344.50","349.00","350.00","344.25","192.81K","-1.29%"
"Oct 19, 2017","349.00","348.75","351.50","348.50","128.71K","0.14%"
"Oct 18, 2017","348.50","350.25","350.50","347.75","132.78K","-0.43%"
"Oct 17, 2017","350.00","350.25","351.75","348.50","137.78K","-0.14%"
"Oct 16, 2017","350.50","352.75","353.25","349.75","142.22K","-0.64%"
"Oct 13, 2017","352.75","348.50","353.50","348.25","155.34K","1.07%"
"Oct 12, 2017","349.00","346.00","354.00","342.50","332.72K","0.87%"
"Oct 11, 2017","346.00","348.75","349.00","345.50","164.71K","-0.93%"
"Oct 10, 2017","349.25","349.00","351.25","348.25","113.93K","-0.07%"
"Oct 09, 2017","349.50","350.50","351.75","348.00","111.79K","-0.14%"
"Oct 06, 2017","350.00","349.25","351.00","348.50","140.44K","0.14%"
"Oct 05, 2017","349.50","348.25","351.25","347.50","112.67K","0.36%"
"Oct 04, 2017","348.25","349.25","349.50","346.00","168.21K","-0.36%"
"Oct 03, 2017","349.50","351.50","351.50","348.75","191.40K","-0.57%"
"Oct 02, 2017","351.50","354.75","356.25","351.00","187.89K","-1.06%"
"Sep 29, 2017","355.25","352.25","358.00","350.00","241.96K","0.78%"
"Sep 28, 2017","352.50","353.25","353.75","350.50","134.80K","-0.42%"
"Sep 27, 2017","354.00","352.00","354.50","348.50","186.06K","0.50%"
"Sep 26, 2017","352.25","352.75","355.50","351.50","176.19K","-0.42%"
"Sep 25, 2017","353.75","352.75","355.00","351.25","109.53K","0.07%"
"Sep 22, 2017","353.50","349.75","356.25","349.50","138.98K","0.93%"
"Sep 21, 2017","350.25","349.50","351.25","348.50","93.44K","0.07%"
"Sep 20, 2017","350.00","348.00","351.50","347.25","112.07K","0.50%"
"Sep 19, 2017","348.25","351.00","353.25","346.50","159.68K","-0.92%"
"Sep 18, 2017","351.50","353.25","355.50","350.50","113.07K","-0.92%"
"Sep 15, 2017","354.75","353.50","355.50","352.50","117.68K","3.80%"
"Sep 14, 2017","341.75","343.25","343.25","341.25","0.05K","0.96%"
"Sep 13, 2017","338.50","339.50","344.25","339.25","0.25K","-0.44%"
"Sep 12, 2017","340.00","346.00","346.00","336.00","0.45K","-1.59%"
"Sep 11, 2017","345.50","345.25","346.50","342.75","0.75K","0.36%"
"Sep 08, 2017","344.25","342.25","345.50","342.25","0.78K","0.73%"
"Sep 07, 2017","341.75","346.75","346.75","341.75","1.75K","-1.51%"
"Sep 06, 2017","347.00","343.75","347.25","342.00","2.89K","0.80%"
"Sep 05, 2017","344.25","343.25","345.75","341.25","4.61K","1.25%"
"Sep 01, 2017","340.00","341.50","345.50","338.00","7.81K","-0.66%"
"Aug 31, 2017","342.25","329.25","342.75","328.50","14.61K","3.87%"
"Aug 30, 2017","329.50","333.00","334.00","329.00","159.95K","-1.20%"
"Aug 29, 2017","333.50","335.50","336.00","332.00","130.11K","-0.74%"
"Aug 28, 2017","336.00","338.75","340.25","335.50","113.74K","-0.81%"
"Aug 25, 2017","338.75","342.00","342.75","338.00","124.31K","-0.95%"
"Aug 24, 2017","342.00","341.50","342.75","340.25","107.37K","0.00%"
"Aug 23, 2017","342.00","346.25","348.75","341.50","87.53K","-1.16%"
"Aug 22, 2017","346.00","349.00","351.00","346.00","119.93K","-0.86%"
"Aug 21, 2017","349.00","350.50","350.75","346.50","97.33K","-0.85%"
"Aug 18, 2017","352.00","350.00","352.50","349.75","132.65K","0.43%"
"Aug 17, 2017","350.50","352.50","353.75","349.50","84.68K","-0.57%"
"Aug 16, 2017","352.50","355.00","356.75","349.25","159.75K","-0.77%"
